gender,location_type,program_enrolled,financial_aid_status,part_time_work,career_alignment,family_support,stress_levels,internet_connectivity_issues,parents_education,ragging_experience,age,family_income,distance_to_institute,tenth_marks,attendance_rate,test_scores_avg,practical_skills_rating,backlogs,teaching_quality_rating,motivation_score,num_siblings,dropout
Female,Urban,Mechanical,Partial,No,High,Medium,High,No Issues,Mixed,Yes,22,32795.0,5.8,83.7,72.2,93.3,69.7,3,8,6,2,No
Male,Urban,Mechanical,Full,Yes,Low,Low,Medium,No Issues,Mixed,Yes,16,8484.0,6.9,85.5,51.3,73.5,83.3,0,10,1,1,No
Female,Semi-urban,Welding,No,No,Low,Low,Medium,Occasional Issues,Mixed,No,17,40673.0,5.6,75.0,71.7,60.5,61.9,0,3,3,2,Yes
Male,Semi-urban,Welding,Full,No,Low,Low,Medium,No Issues,No,No,22,10821.0,6.0,92.1,87.5,74.1,66.4,3,4,3,2,Yes
Female,Urban,Computer IT,No,No,Medium,High,Low,Occasional Issues,Both School,No,16,22358.0,17.7,60.6,73.8,78.1,97.3,3,5,10,4,No
Male,Urban,Electrical,No,No,Medium,High,High,Frequent Issues,Both College,No,22,46337.0,1.9,86.8,92.7,85.5,78.7,0,10,10,2,No
Female,Semi-urban,ECE,Full,Yes,Low,Low,Medium,No Issues,Both College,No,19,10631.0,11.5,78.4,59.3,81.3,100.0,2,8,5,3,No
Male,Semi-urban,Civil,Full,No,High,Low,Medium,No Issues,Both College,No,20,9082.0,0.6,58.5,79.7,35.0,40.0,0,6,4,2,No
Female,Urban,Mechanical,Partial,No,Medium,Low,High,Occasional Issues,Mixed,No,25,20244.0,1.9,63.0,13.7,82.7,91.8,4,6,5,2,Yes
Male,Semi-urban,Plumbing,No,Yes,Medium,Low,High,Occasional Issues,Both College,No,20,40629.0,3.9,79.4,82.3,71.4,79.8,1,8,4,3,No
Male,Rural,Welding,Full,No,Medium,Medium,Medium,Frequent Issues,Both School,No,18,3122.0,4.08,81.8,84.9,54.5,61.4,2,6,9,3,No
Female,Urban,ECE,No,No,Low,Medium,High,Occasional Issues,Both College,Yes,20,22665.0,0.5,85.4,65.5,63.3,83.9,0,6,2,3,No
Male,Urban,Plumbing,Partial,No,Medium,Medium,Low,No Issues,Mixed,No,21,16460.0,0.7,80.7,24.0,39.2,48.7,0,6,4,4,No
Male,Urban,Electrical,No,No,High,Medium,High,No Issues,Both College,No,15,13356.0,0.7,77.1,89.0,61.6,44.0,0,6,8,1,No
Female,Rural,Mechanical,Partial,No,High,High,Low,Occasional Issues,Mixed,No,18,14601.0,8.57,77.0,61.5,77.7,90.6,0,10,8,1,No
Male,Semi-urban,Mechanical,Full,No,Medium,Low,High,Frequent Issues,No,Yes,22,10774.0,9.7,90.0,63.7,58.7,91.2,0,6,3,5,Yes
Male,Urban,Electrical,Full,No,Low,Low,Medium,Occasional Issues,Mixed,No,23,7873.0,1.0,67.0,79.8,41.6,58.4,0,9,1,3,No
Male,Urban,ECE,No,Yes,High,Medium,High,Occasional Issues,Both School,No,18,4054.0,3.2,66.3,72.1,63.9,86.3,2,4,8,2,No
Male,Rural,Plumbing,Full,No,Medium,Medium,Medium,No Issues,Both School,No,21,5560.0,18.88,84.9,34.5,35.0,49.1,2,7,4,1,Yes
Male,Rural,ECE,Partial,No,Medium,High,Medium,No Issues,Both School,No,19,4869.0,4.17,73.2,41.4,55.3,75.9,1,6,8,4,No
Male,Rural,Computer IT,Partial,Yes,Low,Medium,Medium,No Issues,No,No,18,16759.0,11.04,74.4,75.5,78.0,83.5,0,5,3,5,No
Female,Semi-urban,Plumbing,Full,No,Medium,Medium,High,No Issues,Both School,No,22,24484.0,5.4,76.1,37.0,60.6,75.7,0,5,8,2,No
Female,Semi-urban,Welding,Partial,Yes,Low,Medium,Low,No Issues,Both School,No,18,12716.0,5.6,76.2,20.7,60.3,70.1,7,6,4,4,Yes
Male,Rural,Civil,No,No,Medium,High,Medium,Frequent Issues,Both School,No,20,17346.0,2.29,89.1,80.5,35.0,40.0,1,6,4,4,No
Male,Semi-urban,Computer IT,No,Yes,High,Medium,Medium,No Issues,Mixed,No,15,33313.0,8.7,70.6,71.6,67.0,50.0,1,4,10,2,No
Male,Semi-urban,Computer IT,Partial,No,Low,Medium,Low,No Issues,Both School,No,17,11911.0,3.4,78.1,37.0,59.2,63.9,3,8,2,1,Yes
Male,Semi-urban,Mechanical,No,No,High,Low,High,Occasional Issues,Both College,No,21,10707.0,15.6,49.7,85.8,67.2,69.9,4,10,6,4,Yes
Male,Rural,ECE,Partial,No,Medium,Low,High,Occasional Issues,No,Yes,18,3865.0,10.63,88.8,68.6,88.4,100.0,7,5,4,1,Yes
Male,Semi-urban,Computer IT,Partial,No,Low,High,Low,No Issues,Both School,No,22,13091.0,5.3,77.6,54.1,61.5,61.3,5,10,4,3,Yes
Male,Rural,Computer IT,Partial,Yes,Medium,High,Medium,Occasional Issues,Both School,No,18,4436.0,25.98,87.1,26.4,64.6,84.4,1,7,5,1,No
Male,Urban,Electrical,Partial,No,Medium,High,Medium,No Issues,Mixed,No,23,6207.0,3.7,93.1,80.9,66.9,57.5,0,8,3,4,No
Male,Urban,Welding,No,Yes,Medium,Medium,Low,No Issues,No,No,24,5279.0,0.7,98.7,62.9,57.5,56.9,0,7,9,3,No
Male,Semi-urban,Welding,Full,No,Medium,High,High,No Issues,Both School,Yes,23,4285.0,24.9,89.0,43.6,56.0,81.3,1,4,4,3,Yes
Female,Urban,Welding,No,No,Medium,High,Medium,Occasional Issues,No,No,19,3614.0,15.5,81.3,93.0,71.3,83.0,0,6,8,1,No
Female,Urban,Mechanical,Partial,Yes,Low,High,High,Occasional Issues,Both School,No,28,9242.0,2.3,68.5,30.7,65.6,80.5,7,5,3,2,Yes
Female,Rural,ECE,Partial,No,High,Medium,High,Occasional Issues,Mixed,Yes,20,15143.0,1.1,93.6,32.8,40.4,53.5,6,5,6,2,Yes
Female,Urban,Electrical,Partial,Yes,Medium,High,Medium,Occasional Issues,No,No,18,8475.0,4.1,74.2,11.1,83.8,100.0,0,7,6,1,No
Male,Semi-urban,ECE,Partial,No,Medium,Low,Low,No Issues,Both School,No,25,19162.0,0.5,89.9,54.8,94.3,88.7,2,7,2,1,No
Female,Semi-urban,Electrical,No,No,Medium,Medium,High,Occasional Issues,Both School,Yes,25,19423.0,19.1,98.3,13.8,52.8,56.4,1,6,5,1,Yes
Female,Semi-urban,Welding,Partial,Yes,High,Low,High,Occasional Issues,Mixed,Yes,24,8431.0,35.0,84.8,37.7,35.0,50.1,1,7,7,1,Yes
Male,Semi-urban,Mechanical,No,No,High,Medium,Low,No Issues,Both School,No,19,10807.0,13.4,65.6,72.5,59.2,88.6,7,6,5,7,Yes
Male,Semi-urban,Electrical,Partial,Yes,Low,Low,High,Occasional Issues,Both College,No,23,3956.0,1.3,87.7,65.6,65.9,85.0,8,3,3,2,Yes
Male,Urban,ECE,Partial,No,High,Low,High,Occasional Issues,Both College,No,20,31195.0,2.8,72.1,88.7,87.9,93.8,8,8,7,3,Yes
Female,Urban,ECE,Full,Yes,Low,High,Medium,No Issues,Both School,No,21,10531.0,2.2,73.5,51.1,50.5,59.4,8,4,5,2,Yes
Male,Rural,Electrical,No,Yes,Medium,Medium,High,No Issues,Both School,Yes,17,16435.0,22.04,77.4,33.5,92.7,80.1,1,9,5,3,Yes
Female,Semi-urban,Civil,No,Yes,Low,Medium,Medium,Frequent Issues,Mixed,No,18,5546.0,2.6,87.8,52.6,62.9,85.9,0,7,4,2,No
Female,Rural,Plumbing,Partial,No,High,Medium,Low,Occasional Issues,Mixed,No,21,9812.0,6.59,74.5,10.0,46.0,59.0,1,6,3,1,Yes
Female,Semi-urban,Electrical,Partial,No,Medium,Low,High,No Issues,Both College,Yes,27,10564.0,4.5,82.2,52.5,47.2,40.0,2,3,3,1,Yes
Male,Rural,Mechanical,No,No,Medium,Medium,Medium,Frequent Issues,Mixed,No,22,20741.0,49.24,46.9,61.7,51.6,52.5,3,10,6,2,Yes
Male,Rural,Mechanical,Partial,No,Medium,High,Low,Occasional Issues,No,No,18,8270.0,8.68,60.4,94.6,39.0,46.1,2,5,7,2,No
Male,Semi-urban,Electrical,Partial,Yes,Low,Medium,Low,Occasional Issues,No,No,22,4200.0,1.6,87.0,81.0,62.0,77.4,0,9,3,2,No
Female,Urban,Computer IT,No,Yes,Medium,High,Low,No Issues,Mixed,No,22,4023.0,3.0,84.5,94.4,74.0,51.6,0,8,7,1,No
Female,Urban,Computer IT,No,Yes,High,Low,High,Occasional Issues,Both College,No,18,5554.0,6.7,91.1,34.7,59.4,43.0,1,7,9,1,Yes
Male,Urban,Computer IT,No,Yes,High,High,Low,Occasional Issues,Both College,No,21,7199.0,12.2,64.3,84.5,67.3,65.1,1,7,10,1,No
Male,Urban,Welding,No,No,High,Medium,High,No Issues,No,Yes,21,6392.0,1.6,92.8,48.3,60.3,74.9,2,5,6,2,Yes
Male,Rural,Welding,Partial,No,Medium,High,Medium,No Issues,No,No,21,2337.0,5.2,89.4,63.4,73.1,62.6,0,3,8,3,No
Male,Urban,Plumbing,Partial,No,Medium,High,Low,Occasional Issues,Both School,No,19,9718.0,7.1,72.7,80.5,66.5,71.8,0,2,10,3,No
Female,Semi-urban,Welding,Partial,Yes,High,Medium,High,Occasional Issues,Mixed,No,20,3894.0,1.5,86.9,32.5,80.2,93.7,3,6,10,3,Yes
Female,Urban,Welding,Partial,No,Medium,Medium,High,Occasional Issues,Both School,Yes,18,8371.0,9.5,62.9,70.1,74.0,75.6,0,7,1,1,Yes
Male,Urban,Civil,Partial,No,Low,Low,High,Frequent Issues,Mixed,No,23,24369.0,9.5,73.7,83.8,57.1,60.1,1,8,4,3,No
Male,Urban,Mechanical,Partial,Yes,Medium,High,Medium,No Issues,Both College,No,19,29401.0,21.8,69.9,48.6,63.6,88.9,7,5,7,4,Yes
Male,Semi-urban,ECE,No,No,Low,High,High,No Issues,Both College,No,21,8493.0,24.4,76.5,81.7,35.0,53.2,0,5,4,4,No
Male,Urban,Electrical,No,No,Low,Medium,Low,Occasional Issues,Both College,No,19,33929.0,14.9,71.9,85.2,82.7,95.5,0,7,6,1,No
Female,Rural,Electrical,No,Yes,High,Low,High,Frequent Issues,Mixed,No,23,8342.0,35.84,68.1,79.5,61.6,81.8,1,7,5,1,Yes
Male,Semi-urban,Welding,Partial,Yes,High,High,Medium,Occasional Issues,No,Yes,24,2127.0,6.0,75.1,63.7,54.8,63.5,1,5,3,1,Yes
Male,Semi-urban,Mechanical,Full,Yes,Medium,High,Low,Occasional Issues,Both College,No,20,13821.0,11.4,67.2,62.4,88.3,100.0,2,8,9,4,No
Male,Semi-urban,Computer IT,No,Yes,Low,Medium,Low,Occasional Issues,No,No,18,28932.0,28.0,92.7,42.4,69.4,88.8,1,10,4,5,Yes
Male,Semi-urban,Plumbing,Full,No,High,High,Low,Occasional Issues,Mixed,No,23,18015.0,14.4,81.7,86.7,35.0,40.0,0,4,7,1,No
Male,Semi-urban,Electrical,No,Yes,Low,Low,Medium,No Issues,No,No,19,4669.0,2.7,75.7,85.7,41.8,57.4,1,8,3,3,Yes
Male,Urban,Electrical,Full,Yes,Medium,High,Medium,Occasional Issues,Both College,No,20,19295.0,18.6,81.8,74.4,85.3,100.0,5,7,7,3,No
Male,Semi-urban,ECE,No,Yes,Low,Medium,Medium,Occasional Issues,Both College,No,22,3876.0,5.6,57.7,17.0,54.6,72.1,1,4,5,3,Yes
Male,Semi-urban,Electrical,Full,Yes,High,High,Low,Occasional Issues,No,No,21,21554.0,4.0,98.2,67.4,41.2,52.5,0,9,3,3,No
Male,Urban,ECE,Full,No,Low,Low,High,Frequent Issues,Both School,Yes,19,44081.0,15.4,74.1,62.9,59.6,70.2,0,7,2,2,Yes
Male,Semi-urban,Welding,No,No,High,Low,High,No Issues,Both College,No,18,8163.0,2.3,86.1,43.9,73.0,64.6,1,3,6,1,Yes
Male,Urban,Electrical,Full,No,Low,High,Low,No Issues,No,No,22,24828.0,5.9,72.3,16.9,61.2,89.0,0,10,5,5,No
Male,Urban,Electrical,No,No,High,Low,Medium,Occasional Issues,Both College,No,22,8458.0,0.8,79.6,35.5,73.1,86.8,1,6,5,6,No
Female,Urban,Computer IT,Full,No,Low,Low,High,Occasional Issues,Both School,No,20,27114.0,7.0,78.5,74.7,68.6,68.5,0,10,3,3,No
Female,Urban,Electrical,Full,No,Low,Low,High,Frequent Issues,Mixed,No,20,33043.0,9.6,78.8,26.0,69.1,85.1,2,9,2,2,Yes
Male,Urban,Welding,No,Yes,Medium,Medium,Medium,No Issues,Both School,No,16,6311.0,10.7,67.5,39.4,76.7,95.4,2,6,6,1,Yes
Female,Semi-urban,Electrical,Partial,No,High,High,Low,Frequent Issues,Mixed,No,18,23703.0,2.4,86.6,43.8,80.5,84.6,0,8,10,2,No
Male,Rural,Electrical,No,Yes,Medium,Medium,Low,Occasional Issues,Both College,No,17,12172.0,13.22,81.2,48.6,39.7,64.7,0,9,8,1,No
Female,Rural,ECE,Partial,No,Medium,Medium,High,Frequent Issues,Mixed,Yes,19,4650.0,13.04,76.7,14.8,46.2,66.3,3,9,3,2,Yes
Male,Semi-urban,Computer IT,No,Yes,High,High,Medium,No Issues,Both School,No,22,5927.0,0.5,92.4,71.5,40.4,46.7,0,6,10,3,No
Female,Semi-urban,Computer IT,Partial,No,Medium,Medium,High,Occasional Issues,Both School,No,19,5429.0,0.5,60.7,39.4,40.1,43.3,3,10,9,2,Yes
Male,Urban,Electrical,No,Yes,Medium,High,Medium,Occasional Issues,No,Yes,19,4368.0,1.4,74.6,59.1,74.4,82.2,0,4,6,1,No
Male,Rural,Electrical,Full,No,Medium,Medium,Medium,No Issues,Mixed,No,17,6064.0,6.26,67.2,18.2,69.0,98.9,1,6,3,2,No
Female,Semi-urban,Civil,Partial,Yes,Medium,Low,Medium,No Issues,Mixed,No,19,39859.0,14.0,81.5,74.4,56.1,66.5,0,6,5,4,No
Male,Rural,Electrical,No,Yes,Medium,Medium,Medium,No Issues,Both College,No,18,7068.0,8.99,73.8,26.0,38.7,59.1,1,10,6,1,Yes
Female,Urban,Electrical,Partial,No,Medium,High,Low,No Issues,Both College,No,21,33517.0,13.2,67.2,96.2,48.3,58.9,0,6,9,1,No
Male,Urban,Electrical,Full,No,Medium,Medium,High,No Issues,No,No,20,34427.0,10.2,76.3,26.5,47.6,54.4,1,3,5,1,No
Male,Urban,Plumbing,Full,No,Low,Low,High,Occasional Issues,Mixed,No,27,5730.0,7.9,87.1,87.7,54.3,50.8,0,6,2,3,No
Male,Rural,Electrical,No,Yes,Medium,High,Low,Occasional Issues,No,No,18,10654.0,18.74,86.0,72.5,82.1,93.9,1,10,8,2,No
Male,Urban,Mechanical,Partial,No,High,Low,High,Frequent Issues,No,Yes,18,5371.0,1.7,90.8,15.3,38.4,57.4,1,8,3,1,Yes
Female,Rural,Mechanical,No,Yes,Medium,Medium,Medium,No Issues,No,No,18,6612.0,6.54,69.5,56.7,40.0,45.3,3,8,4,1,Yes
Female,Semi-urban,Electrical,Full,No,Low,Low,High,No Issues,Both School,No,18,7232.0,4.4,86.1,34.0,60.3,80.9,6,4,4,1,Yes
Female,Urban,Mechanical,Partial,No,Low,Medium,Low,Frequent Issues,Mixed,No,17,49304.0,8.0,76.4,34.1,45.0,68.9,6,6,4,1,Yes
Male,Semi-urban,ECE,Full,Yes,Low,Medium,Low,Frequent Issues,Both School,No,22,42119.0,4.8,70.2,62.2,68.4,89.5,2,7,3,3,Yes
Male,Semi-urban,Civil,No,No,Medium,Low,Medium,No Issues,Mixed,No,21,8529.0,9.3,44.9,25.7,63.9,85.4,0,4,5,3,Yes
Female,Urban,Plumbing,Full,Yes,Low,Medium,Medium,Frequent Issues,Mixed,No,18,8344.0,6.1,64.0,78.5,75.2,91.0,1,3,4,2,No
Male,Urban,ECE,No,Yes,Medium,High,Low,No Issues,Mixed,No,18,3882.0,17.3,70.6,32.4,48.9,73.0,1,8,9,3,No
Male,Semi-urban,Civil,No,Yes,Medium,Medium,Low,Frequent Issues,Mixed,No,24,4562.0,3.6,67.0,74.6,47.1,67.1,0,5,6,3,No
Male,Semi-urban,ECE,No,Yes,Medium,High,Low,Occasional Issues,Mixed,No,21,10678.0,19.9,59.2,77.6,60.3,76.1,0,7,9,2,No
Male,Rural,Computer IT,Partial,Yes,Low,High,High,No Issues,Both School,Yes,19,2559.0,0.71,71.9,10.0,55.2,56.6,4,6,4,1,Yes
Female,Semi-urban,Electrical,No,No,High,High,Medium,No Issues,Both College,Yes,24,13236.0,12.1,87.2,60.9,58.2,56.7,0,6,6,1,No
Male,Urban,ECE,No,Yes,Medium,Low,High,Occasional Issues,No,No,29,6940.0,2.9,54.4,74.6,100.0,100.0,4,8,5,2,Yes
Male,Urban,Computer IT,No,Yes,Medium,Low,Medium,Occasional Issues,Mixed,No,24,10746.0,8.2,64.5,75.5,56.8,51.5,1,4,6,2,No
Male,Semi-urban,Civil,Full,No,High,High,Medium,Frequent Issues,Mixed,No,25,9895.0,6.1,62.3,24.1,40.4,47.4,7,8,10,2,Yes
Female,Semi-urban,Civil,Partial,No,Medium,High,Low,Frequent Issues,Both College,No,24,8888.0,0.6,88.2,79.3,55.5,56.7,0,6,8,1,No
Female,Semi-urban,Plumbing,No,No,Medium,High,Medium,No Issues,Both School,No,18,16330.0,6.8,71.3,81.6,70.8,87.2,1,4,10,4,No
Female,Semi-urban,Welding,Full,Yes,Medium,Medium,Medium,Occasional Issues,Mixed,No,23,37869.0,2.0,49.5,38.4,35.0,51.4,1,3,7,4,Yes
Male,Urban,Mechanical,Full,No,Medium,Medium,High,Occasional Issues,Both College,Yes,18,11535.0,12.5,72.5,41.3,57.7,67.9,0,6,3,5,Yes
Female,Urban,Welding,Partial,Yes,Medium,Medium,Medium,No Issues,Both School,No,21,8367.0,1.8,67.7,51.1,47.0,51.7,6,7,6,3,Yes
Male,Rural,Plumbing,Partial,Yes,Medium,High,Low,Frequent Issues,Mixed,No,17,16890.0,50.0,90.5,65.6,76.6,65.1,0,5,5,6,No
Male,Semi-urban,Civil,Full,No,High,High,Low,No Issues,No,No,27,16055.0,16.7,82.0,73.7,87.9,88.4,0,7,7,3,No
Female,Urban,ECE,Partial,No,High,Medium,Medium,No Issues,Both School,No,19,43410.0,16.7,77.1,21.9,60.0,72.2,1,6,7,4,No
Male,Rural,Mechanical,Partial,No,Medium,Medium,Medium,No Issues,Mixed,No,21,9728.0,0.86,77.2,77.6,79.7,75.7,1,10,8,1,No
Female,Rural,Plumbing,Partial,No,High,Low,High,Occasional Issues,Mixed,No,16,11856.0,9.83,93.2,63.7,59.1,66.6,8,6,7,3,Yes
Male,Rural,Plumbing,Partial,Yes,Medium,Medium,Medium,Occasional Issues,Both College,No,18,14791.0,3.08,69.8,58.3,58.9,82.0,1,4,5,5,No
Female,Semi-urban,ECE,Partial,No,High,Low,High,Frequent Issues,Mixed,Yes,17,5929.0,0.5,74.9,67.5,74.1,92.6,1,4,3,1,Yes
Male,Semi-urban,Civil,Partial,Yes,Medium,Medium,Medium,Occasional Issues,No,No,17,28110.0,19.6,76.9,24.7,69.2,74.9,6,3,6,3,Yes
Male,Semi-urban,Computer IT,Partial,Yes,Low,Medium,Medium,Occasional Issues,Both School,No,18,13844.0,6.3,89.7,78.3,41.7,63.5,5,7,3,4,Yes
Male,Semi-urban,Mechanical,Full,No,High,Medium,Medium,No Issues,Both School,No,23,50000.0,3.0,74.1,85.6,50.0,45.2,0,7,10,3,No
Male,Semi-urban,Electrical,Full,No,Medium,Medium,High,Occasional Issues,Both College,Yes,20,44103.0,0.5,79.8,72.5,80.9,83.3,0,8,4,3,No
Female,Rural,Computer IT,Partial,No,High,Medium,Low,Occasional Issues,Both College,No,24,11446.0,3.19,90.3,63.4,79.8,85.0,0,10,8,4,No
Male,Urban,Computer IT,Full,No,Low,Medium,Low,Frequent Issues,No,No,21,3071.0,27.4,66.4,60.1,69.7,68.4,0,1,6,1,No
Female,Semi-urban,Computer IT,No,Yes,Medium,Low,High,No Issues,Both School,No,23,5014.0,37.0,57.3,65.9,53.3,44.8,8,6,5,3,Yes
Male,Semi-urban,Mechanical,No,Yes,High,High,Low,No Issues,Both College,No,23,13153.0,16.0,80.7,46.6,39.9,55.9,7,9,6,1,Yes
Male,Rural,Electrical,No,Yes,High,Medium,Medium,No Issues,Mixed,No,22,7246.0,7.07,58.7,68.3,87.3,100.0,0,8,9,4,No
Male,Semi-urban,Computer IT,Partial,No,High,High,Medium,Occasional Issues,Mixed,No,21,31245.0,2.3,63.3,62.5,81.9,95.1,0,10,10,2,No
Male,Rural,Plumbing,Full,No,High,Medium,Medium,Occasional Issues,Both College,No,22,17920.0,4.32,73.3,69.4,52.3,46.0,0,5,7,3,No
Male,Rural,Electrical,No,Yes,High,Medium,High,No Issues,Both School,No,18,12133.0,14.43,87.4,59.8,63.1,75.4,1,7,9,2,No
Male,Rural,Electrical,Partial,No,Medium,High,Low,Occasional Issues,No,No,19,5462.0,4.47,82.1,10.0,68.8,61.9,0,7,4,5,No
Female,Semi-urban,Welding,Full,No,Low,Low,Low,No Issues,No,No,22,6150.0,0.7,70.9,80.6,62.8,84.8,0,5,2,1,No
Male,Urban,Electrical,Partial,Yes,High,High,High,Occasional Issues,Both School,No,15,3813.0,0.5,76.9,62.3,99.3,100.0,2,8,8,4,No
Male,Rural,Welding,Partial,No,High,High,Medium,No Issues,Both School,Yes,28,6327.0,12.39,76.1,61.7,59.2,61.5,1,5,5,1,Yes
Male,Rural,ECE,Full,No,Medium,Low,Medium,No Issues,Both College,No,17,4622.0,50.0,76.6,11.9,45.3,77.3,5,6,5,1,Yes
Male,Semi-urban,ECE,Full,Yes,Medium,Low,Medium,Frequent Issues,Mixed,No,21,28857.0,14.4,58.0,78.7,36.9,41.0,0,5,8,2,No
Male,Rural,Computer IT,No,Yes,Medium,Medium,High,No Issues,Mixed,No,21,9537.0,12.44,78.4,69.0,39.3,58.2,0,8,6,1,Yes
Female,Semi-urban,Mechanical,Partial,Yes,Medium,Low,High,No Issues,Both School,No,20,3537.0,11.7,75.8,17.6,45.7,70.1,3,10,5,1,Yes
Male,Rural,Electrical,No,No,Low,Low,High,Occasional Issues,Both College,No,16,9074.0,23.02,63.6,23.0,35.0,45.7,3,3,4,1,Yes
Female,Rural,Mechanical,No,Yes,High,Low,High,Occasional Issues,Both College,No,22,3098.0,15.35,79.1,45.6,51.8,70.5,2,6,3,3,Yes
Female,Semi-urban,Civil,Partial,Yes,Low,Medium,High,Frequent Issues,Both College,Yes,19,16519.0,3.9,92.9,26.5,35.0,40.0,2,5,1,1,Yes
Female,Semi-urban,ECE,Partial,Yes,Medium,Medium,High,Frequent Issues,Mixed,Yes,19,8611.0,13.9,85.4,22.6,52.0,85.5,1,6,5,3,Yes
Male,Urban,Welding,Partial,No,High,High,High,Frequent Issues,No,Yes,21,21394.0,7.8,50.6,69.8,35.0,40.0,1,3,6,3,Yes
Female,Rural,Electrical,Partial,No,Medium,Medium,Low,Occasional Issues,Both College,No,18,13037.0,2.76,88.4,67.5,72.8,77.8,4,9,9,1,No
Male,Urban,Computer IT,Partial,No,High,Low,High,No Issues,Both School,No,16,8789.0,1.8,71.2,42.9,38.3,44.1,4,8,7,5,Yes
Male,Rural,Computer IT,Full,Yes,Medium,Medium,High,No Issues,Mixed,No,22,2000.0,8.8,87.2,84.4,71.2,96.2,6,5,8,1,Yes
Male,Semi-urban,Computer IT,Full,No,Medium,High,Low,No Issues,Mixed,No,19,24613.0,0.5,91.3,25.8,89.7,100.0,1,8,7,1,No
Female,Rural,Mechanical,No,Yes,Medium,High,High,No Issues,No,Yes,18,13040.0,32.04,89.7,49.8,50.6,54.3,9,9,4,2,Yes
Male,Rural,ECE,Full,No,High,Medium,Medium,Occasional Issues,No,Yes,19,3841.0,2.27,59.7,66.0,76.0,72.2,2,7,5,3,No
Female,Urban,Electrical,No,Yes,Medium,Medium,High,No Issues,Both School,No,17,8008.0,15.5,75.5,19.4,38.4,40.0,1,7,6,1,Yes
Female,Urban,Electrical,Partial,Yes,Medium,High,Medium,Frequent Issues,No,No,18,9485.0,3.8,59.5,68.5,66.0,68.3,1,8,9,2,No
Male,Semi-urban,Computer IT,Full,No,Medium,High,Low,Occasional Issues,Mixed,No,20,4413.0,1.7,64.8,88.0,41.9,40.0,0,5,7,2,No
Female,Urban,Computer IT,No,Yes,Medium,Medium,Medium,No Issues,Mixed,No,18,5194.0,5.9,76.3,57.0,68.7,100.0,1,10,6,3,No
Female,Urban,Mechanical,No,Yes,Medium,Medium,Low,Frequent Issues,No,No,25,13518.0,0.5,77.6,64.2,83.3,100.0,0,8,6,4,No
Female,Semi-urban,Electrical,Partial,No,High,Medium,Medium,No Issues,No,No,19,3114.0,7.7,88.2,72.3,61.5,68.2,0,8,9,2,No
Male,Rural,Mechanical,Partial,No,Low,Low,Low,No Issues,Both College,No,17,33849.0,1.04,68.3,91.5,78.4,83.8,2,9,3,3,No
Female,Semi-urban,Civil,Partial,No,Low,Low,High,Frequent Issues,Both School,Yes,22,8544.0,4.8,77.4,29.1,66.8,84.2,5,6,3,2,Yes
Female,Urban,Plumbing,Partial,No,Medium,Low,Medium,Frequent Issues,Both School,No,17,31543.0,5.6,90.6,43.6,54.6,81.5,1,5,5,2,Yes
Male,Urban,Computer IT,Full,No,Medium,Medium,High,No Issues,Both College,Yes,21,11688.0,9.5,78.8,73.8,43.2,51.8,0,8,3,1,No
Male,Urban,Electrical,Full,No,Medium,Medium,Low,No Issues,Both School,No,20,24482.0,2.0,71.1,46.4,60.5,85.2,0,7,6,2,No
Female,Semi-urban,Electrical,No,No,Low,Medium,Low,Occasional Issues,Mixed,No,20,36882.0,5.5,94.4,17.7,71.7,90.4,2,7,4,2,No
Male,Rural,Welding,Partial,No,Low,Medium,Medium,Occasional Issues,Both College,No,19,3654.0,5.94,91.1,93.8,90.7,96.1,0,6,5,4,No
Male,Rural,Plumbing,Partial,No,Low,Low,Medium,Frequent Issues,Mixed,No,16,2164.0,0.81,95.3,15.0,56.4,47.1,1,5,2,3,Yes
Female,Urban,Computer IT,No,Yes,Medium,Medium,High,No Issues,No,No,19,10631.0,13.2,83.0,87.2,51.7,40.7,1,7,7,2,No
Male,Semi-urban,Mechanical,Full,Yes,Low,High,Medium,No Issues,Both School,No,22,10869.0,4.2,72.7,15.3,85.1,100.0,2,7,6,5,No
Male,Rural,Welding,Partial,No,Medium,Low,High,Occasional Issues,Mixed,No,21,20235.0,14.86,93.7,88.8,60.3,74.5,0,7,6,1,No
Male,Rural,Mechanical,Full,Yes,Medium,Medium,Low,Occasional Issues,Both College,No,20,26288.0,34.66,83.2,53.6,54.7,86.0,0,7,4,2,No
Female,Rural,ECE,Full,No,High,Medium,Low,No Issues,Both School,No,22,5852.0,27.42,73.3,53.3,65.7,77.9,1,4,6,3,No
Male,Semi-urban,ECE,No,Yes,Medium,Low,Low,Frequent Issues,No,No,22,6401.0,3.4,58.9,39.5,46.6,58.3,3,5,6,3,Yes
Male,Urban,ECE,No,Yes,Medium,Medium,High,No Issues,No,No,17,10107.0,3.2,98.0,50.0,36.0,61.5,1,5,4,3,Yes
Male,Urban,Electrical,No,Yes,High,Low,Medium,Occasional Issues,No,No,16,8570.0,12.4,74.1,65.4,58.1,74.1,0,2,7,2,No
Male,Semi-urban,Electrical,Partial,No,High,High,Low,Occasional Issues,Both School,No,21,5060.0,0.8,64.8,77.0,92.0,93.7,5,8,5,1,No
Male,Urban,Welding,No,No,Low,High,Low,No Issues,Both College,No,18,44766.0,14.8,97.0,71.3,77.1,65.3,0,5,6,1,No
